method,training_run_id,policy_sha256,case,scenario_seed,simulation_seed,wall_time_constant_s,wall_sliding_friction,wall_yaw_deg,position_noise_std_m,force_noise_std_n,force_bias_n,measurement_delay_ms,bias_compensation_scale,controller,scenario,force_rmse_n,peak_force_n,tangent_rmse_mm,orientation_rmse_deg,contact_ratio_pct,torque_rms_nm,saturation_pct,controller_p95_us,fallback_count,policy_update_count,torque_context_fallback_count,residual_rms_n,residual_torque_projection_pct,residual_mean_projection_scale,nominal_torque_projection_pct,nominal_mean_projection_scale,nominal_projection_fallback_count,gate_pass,failed_checks
safe_adaptive_hybrid,,,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,safe_adaptive_hybrid,blind_07,1.2805696092173882,36.8706377266179,16.389561408786335,3.3511448520408393,100.0,23.64646609964242,0.0,620.7569,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force;tangent_rmse
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,torque_residual_run_00,blind_07,1.4278912603681155,38.91708274321995,13.620856938566028,3.354877269569247,100.0,23.676174482450172,0.0,1781.2457499999998,0,226,0,2.891884429211017,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,torque_residual_run_01,blind_07,1.2868334258770828,37.652251551815574,13.688828317480102,3.3587296755904323,100.0,23.655298878312482,0.0,898.8552999999998,0,226,0,2.6582360993918503,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,torque_residual_run_02,blind_07,1.399549812617432,38.55363142498836,13.588967761959669,3.354636244961453,100.0,23.69919175789226,0.0,840.2848499999997,0,226,0,2.958467099177658,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,torque_residual_run_03,blind_07,1.3392506969590259,38.97864693057223,13.999132516002794,3.3593528089636036,100.0,23.670786011070792,0.0,838.4931999999999,0,226,0,2.524625058590799,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_07,5165992133808271741,4212905083092472312,0.008709218501211825,0.7089656162958147,-4.050812883991716,0.0007641392127954138,0.43104424212424286,0.7823691600938489,16,1.0971506271953828,torque_residual_run_04,blind_07,1.382065406057578,39.2864892200642,13.96286310298476,3.3595092480633992,100.0,23.671601892984334,0.0,944.6626,0,226,0,2.665606834444991,0.0,1.0,0.0,1.0,0,no,peak_force
fixed_hybrid,,,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,hybrid,blind_08,1.0443643731645191,33.12527305548811,10.670194337168677,0.8794880830114927,100.0,24.686891343074443,0.0,203.09689999999998,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
adaptive_hybrid,,,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,adaptive_hybrid,blind_08,1.1200436023185443,32.47748461886431,9.29601921341187,0.8770865634013879,100.0,24.776638955663184,0.0,397.61055,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
safe_adaptive_hybrid,,,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,safe_adaptive_hybrid,blind_08,1.1511221401385214,32.67738321679262,9.296027714196866,0.8770885653457111,100.0,24.776480580504423,0.0,528.88285,0,0,0,0.0,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,torque_residual_run_00,blind_08,1.230378178089901,33.97271796311356,7.76781280644315,0.8888860935552781,100.0,24.841847161242708,0.0,1228.6092499999995,0,226,0,2.791145333705261,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,torque_residual_run_01,blind_08,1.236423103465839,34.932425948222125,7.751816599255566,0.8914244217610288,100.0,24.832190845335838,0.0,869.4430999999995,0,226,0,2.4613506243070074,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,torque_residual_run_02,blind_08,1.252049466726607,34.02562966690209,7.526243831993727,0.8940245650982833,100.0,24.850271966606453,0.0,963.3514499999989,0,226,0,2.6962629444781347,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,torque_residual_run_03,blind_08,1.266502817164019,34.57621657538498,8.120766173589416,0.887275389492259,100.0,24.827378858353118,0.0,870.4430999999998,0,226,0,2.3247570596671467,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_08,16600002752657376626,10536290159291755175,0.007016208392090881,0.48131155904031836,-1.6648454985885959,9.305299730338072e-05,0.1526454320546336,0.20336888310878853,8,1.0174435574240335,torque_residual_run_04,blind_08,1.2128561713473036,33.32087042082361,8.13179084399265,0.8895448297143213,100.0,24.828114914955954,0.0,1789.67865,0,226,0,2.445456137218001,0.0,1.0,0.0,1.0,0,yes,
fixed_hybrid,,,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,hybrid,blind_09,1.0276550319014401,33.069872988902006,18.58162961345951,4.511448740905724,100.0,24.884001232875328,0.0,256.9903,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,tangent_rmse
adaptive_hybrid,,,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,adaptive_hybrid,blind_09,1.337715335292182,34.67192871006703,15.093861993218326,4.517577881044805,100.0,25.08129074031723,0.0,345.72294999999997,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,tangent_rmse
safe_adaptive_hybrid,,,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,safe_adaptive_hybrid,blind_09,1.3379625789911063,34.677212503924416,15.094092010301106,4.51757196738559,100.0,25.081303868851734,0.0,616.9608,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,tangent_rmse
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,torque_residual_run_00,blind_09,1.4629201159126033,35.50027183152012,12.191842465160434,4.530940499328623,100.0,25.180396041202407,0.0,1528.7882499999994,0,226,0,2.845246934179863,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,torque_residual_run_01,blind_09,1.3851208235066335,34.81426659721657,12.193479644662967,4.533921609612707,100.0,25.17576362586833,0.0,1009.4664499999999,0,226,0,2.6372179171569607,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,torque_residual_run_02,blind_09,1.4370812832627817,34.64328179346286,12.25114438003755,4.530192309273802,100.0,25.200271920631163,0.0,1761.48035,0,226,0,2.9276337142127793,0.0,1.0,0.0,1.0,0,yes,
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,torque_residual_run_03,blind_09,1.4097553803344298,35.4911425731232,12.602545889339787,4.531364656511787,100.0,25.174838171882257,0.0,849.8648499999999,0,226,0,2.5051914853556725,0.0,1.0,0.0,1.0,0,no,peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_09,4727713754755130212,15747546615271449326,0.0041710501005039115,0.45426505110506527,-0.6181777941350273,0.0006262761144560698,0.7632432788305409,0.5656105035430712,6,1.13146470871476,torque_residual_run_04,blind_09,1.3563164873651212,35.2607024355899,12.479380612040185,4.5345445347380195,100.0,25.18296464403052,0.0,856.6572,0,226,0,2.6808362766516356,0.0,1.0,0.0,1.0,0,no,peak_force
fixed_hybrid,,,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,hybrid,blind_10,2.0929719571877987,69.15548085026533,7.73784681728862,5.653026062504515,100.0,30.314400885694962,19.68888888888889,223.34849999999997,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force;saturation
adaptive_hybrid,,,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,adaptive_hybrid,blind_10,2.5536156511850163,59.729600551706035,6.603831166554394,5.640642447908163,100.0,30.537907522404716,20.711111111111112,315.27574999999996,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,force_rmse;peak_force;saturation
safe_adaptive_hybrid,,,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,safe_adaptive_hybrid,blind_10,3.057531496707491,61.12137052520345,7.101267933175772,5.7816132208345286,100.0,28.514945741403473,0.0,565.99475,0,0,0,0.0,0.0,1.0,20.0,0.9684876273520501,0,no,force_rmse;peak_force
torque_residual_run_00,run_00,b37c7ceb9c9191837877fe96d975554ed164a84903691e3f3e9244788a290ddb,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,torque_residual_run_00,blind_10,2.797028927721285,61.12137052520345,8.878582923157806,5.797146291820478,100.0,28.637282852602024,0.0,996.5045499999997,0,226,0,1.8427234122991145,15.713301171605789,0.8433162945454494,20.488888888888887,0.9670086640364393,0,no,force_rmse;peak_force
torque_residual_run_01,run_01,63528b5f5144cfd79c6557c888a487332702b572d71f0314cdc1ae7322f0384b,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,torque_residual_run_01,blind_10,2.8109525850681063,61.12137052520345,7.9394663345933765,5.801477372163526,100.0,28.5410842115342,0.0,905.2755999999997,0,226,0,1.2854579914713873,11.233631977946244,0.8876636802209267,20.444444444444443,0.9677123614277091,0,no,force_rmse;peak_force
torque_residual_run_02,run_02,47fb010b562f8d69d5c92eea398c37835d1f11e8015e0669129ff80a807dbfcc,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,torque_residual_run_02,blind_10,2.795314233309726,61.12137052520345,8.481369525654882,5.802921514842876,100.0,28.59119972300653,0.0,1279.8168499999997,0,226,0,1.601514032675753,11.371467953135769,0.8862853204689038,20.57777777777778,0.9671938421459945,0,no,force_rmse;peak_force
torque_residual_run_03,run_03,3f50ce6be439066204dfc37949ce8f27b685a445f7572f8a7e99aaa27d5fc724,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,torque_residual_run_03,blind_10,2.9500002662481895,61.12137052520345,8.278470922793327,5.791792695070655,100.0,28.591894599866972,0.0,1557.6167999999998,0,226,0,1.2713558885948486,15.644383184011026,0.8446543051052295,20.4,0.9674415343748005,0,no,force_rmse;peak_force
torque_residual_run_04,run_04,6f01e1bb0eb3c36a43dbf54d6d0da779c57eba9cb18be4027d4f01d38dcee7bc,blind_10,3368952493427191032,13339311572783859749,0.019312563689189932,0.48209191315281674,-1.5528388627172758,0.00038149901618497175,0.6973937351031108,0.28149844820293524,30,0.8734129625636498,torque_residual_run_04,blind_10,2.816082630765893,61.12137052520345,8.297414092210216,5.797672021382829,100.0,28.562396248279104,0.0,1798.9379499999995,0,226,0,1.387923705221789,15.575465196416264,0.8449554884641355,20.444444444444443,0.9675722602510569,0,no,force_rmse;peak_force
fixed_hybrid,,,blind_11,4985723986314484826,16966187773281696136,0.007872488802930856,0.8490045598535487,2.5242969696187973,0.0007535683766772225,0.5238720430736946,1.1726051722837298,12,0.9559043227961027,hybrid,blind_11,1.768949617707839,42.12413987474532,12.713776227277881,1.8559196662861135,100.0,22.831073455878187,0.0,242.4964,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
adaptive_hybrid,,,blind_11,4985723986314484826,16966187773281696136,0.007872488802930856,0.8490045598535487,2.5242969696187973,0.0007535683766772225,0.5238720430736946,1.1726051722837298,12,0.9559043227961027,adaptive_hybrid,blind_11,1.346464347764789,42.61967330291259,11.658489760771637,1.9008711122383815,100.0,22.904684158459393,0.0,386.50849999999997,0,0,0,0.0,0.0,1.0,0.0,1.0,0,no,peak_force
