trace,index,wrench_max_abs_error,torque_max_abs_error,equivalent_mu,update_ready,projection_status,projection_scale
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1606,5.551115123125783e-16,5.551115123125783e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1607,1.1102230246251565e-15,1.3322676295501878e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1608,5.204170427930421e-18,3.552713678800501e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1609,1.1102230246251565e-15,1.5543122344752192e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1610,1.1102230246251565e-15,1.3322676295501878e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1611,1.7763568394002505e-15,0.0,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1612,1.1102230246251565e-15,1.3322676295501878e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1613,7.37257477290143e-18,4.440892098500626e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1614,5.551115123125783e-16,8.881784197001252e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1615,1.3877787807814457e-17,4.440892098500626e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1616,5.551115123125783e-16,6.661338147750939e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1617,4.440892098500626e-16,3.552713678800501e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1618,5.551115123125783e-16,5.273559366969494e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1619,4.440892098500626e-16,1.1102230246251565e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1620,4.440892098500626e-16,1.1102230246251565e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1621,4.440892098500626e-16,4.440892098500626e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1622,5.551115123125783e-16,5.273559366969494e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1623,1.1102230246251565e-15,1.1102230246251565e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1624,4.440892098500626e-16,1.1102230246251565e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1625,5.551115123125783e-16,8.881784197001252e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1626,4.440892098500626e-16,8.881784197001252e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1627,1.7763568394002505e-15,1.9984014443252818e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1628,4.440892098500626e-16,4.440892098500626e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1629,5.551115123125783e-16,5.551115123125783e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1630,4.440892098500626e-16,2.220446049250313e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1631,5.551115123125783e-16,5.551115123125783e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1632,5.551115123125783e-16,5.273559366969494e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1633,1.7763568394002505e-15,8.881784197001252e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1634,5.551115123125783e-16,5.551115123125783e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1635,5.551115123125783e-16,5.551115123125783e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1636,1.1102230246251565e-15,1.3322676295501878e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1637,5.551115123125783e-16,3.552713678800501e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1638,1.1102230246251565e-15,1.1102230246251565e-15,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1639,8.673617379884035e-19,4.440892098500626e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1640,1.1384122811097797e-18,4.440892098500626e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1641,4.440892098500626e-16,2.220446049250313e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1642,4.440892098500626e-16,2.220446049250313e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1643,4.440892098500626e-16,4.440892098500626e-16,0.50458947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1644,4.440892098500626e-16,4.440892098500626e-16,0.50518947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1645,4.440892098500626e-16,4.440892098500626e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1646,5.551115123125783e-16,5.273559366969494e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1647,1.734723475976807e-18,4.440892098500626e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1648,5.551115123125783e-16,5.551115123125783e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1649,4.440892098500626e-16,2.220446049250313e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1650,1.7763568394002505e-15,8.881784197001252e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1651,1.3010426069826053e-18,4.440892098500626e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1652,1.1102230246251565e-15,1.3322676295501878e-15,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1653,1.7763568394002505e-15,3.552713678800501e-15,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1654,5.551115123125783e-16,5.273559366969494e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1655,4.440892098500626e-16,4.440892098500626e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1656,1.1102230246251565e-15,3.552713678800501e-15,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1657,5.551115123125783e-16,8.881784197001252e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1658,6.979551485375435e-19,3.552713678800501e-15,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1659,4.440892098500626e-16,1.1102230246251565e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1660,5.551115123125783e-16,1.1102230246251565e-15,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1661,4.440892098500626e-16,2.220446049250313e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1662,1.3010426069826053e-18,0.0,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1663,4.440892098500626e-16,4.440892098500626e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1664,5.551115123125783e-16,6.661338147750939e-16,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1665,2.7755575615628914e-17,0.0,0.50578947239071,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1666,5.551115123125783e-16,6.661338147750939e-16,0.5063894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1667,4.440892098500626e-16,1.1102230246251565e-16,0.5063894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1668,4.440892098500626e-16,8.881784197001252e-16,0.5063894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1669,4.440892098500626e-16,2.220446049250313e-16,0.5069894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1670,5.551115123125783e-16,5.551115123125783e-16,0.5069894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1671,5.551115123125783e-16,6.661338147750939e-16,0.5069894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1672,5.551115123125783e-16,8.881784197001252e-16,0.5069894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1673,1.1102230246251565e-15,1.1102230246251565e-15,0.5069894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1674,4.440892098500626e-16,8.881784197001252e-16,0.5069894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1675,0.0,0.0,0.5069894723907101,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,1676,1.1102230246251565e-15,1.3322676295501878e-15,0.5069894723907101,True,unchanged,1.0
